HCHO reading,Location,Current Date,Next Date,Pre Pandemic,Pandemic,Post Pandemic,Autumn,Spring,Summer,Monsoon
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-12,2023-11-13,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.464095823501896e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-13,2023-11-14,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.464095823501896e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-14,2023-11-15,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.464095823501896e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-15,2023-11-16,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.464095823501896e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-16,2023-11-17,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,5.4476398236861976e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-17,2023-11-18,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,1.4977484154366664e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-18,2023-11-19,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,-2.6519406848533556e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-19,2023-11-20,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,-2.6519406848533556e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-20,2023-11-21,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001814727803966
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-21,2023-11-22,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0002556443849261
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-22,2023-11-23,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0002556443849261
3.632977184366304e-05,Nuwara Eliya Proper,2023-11-23,2023-11-24,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.14386555526621e-05
3.632977184366304e-05,Nuwara Eliya Proper,2023-11-24,2023-11-25,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.14386555526621e-05
3.632977184366304e-05,Nuwara Eliya Proper,2023-11-25,2023-11-26,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.14386555526621e-05
3.632977184366304e-05,Nuwara Eliya Proper,2023-11-26,2023-11-27,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001042145896969
